date,chemical,ccg_name,ccg_ods,total_list_size,items,actual_cost
2020-01-01,Edoxaban,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,1035761,906,36158.89
2020-01-01,Edoxaban,NHS Birmingham and Solihull CCG,15E,1332298,1277,67483.67
2020-01-01,Edoxaban,NHS Leeds CCG,15F,895469,1832,76999.36
2020-01-01,Edoxaban,NHS Derby and Derbyshire CCG,15M,1062219,3616,189302.68
2020-01-01,Edoxaban,NHS Devon CCG,15N,1245284,1269,48945.85
2020-01-01,Edoxaban,NHS Tees Valley CCG,16C,707828,418,17290.19
2020-01-01,Edoxaban,NHS Herefordshire and Worcestershire CCG,18C,802441,1395,53659.62
2020-01-01,Edoxaban,NHS Norfolk and Waveney CCG,26A,1065855,8581,382165
2020-01-01,Edoxaban,NHS Cheshire CCG,27D,779195,1544,75733.23
2020-01-01,Edoxaban,NHS Bradford District and Craven CCG,36J,642753,528,18440.03
2020-01-01,Edoxaban,NHS South West London CCG,36L,1708900,1891,76685.91
2020-01-01,Edoxaban,NHS North Yorkshire CCG,42D,430501,969,39674.7
2020-01-01,Edoxaban,NHS Nottingham and Nottinghamshire CCG,52R,1107725,687,30224.69
2020-01-01,Edoxaban,NHS West Sussex CCG,70F,903344,450,21996.8
2020-01-01,Edoxaban,NHS Lincolnshire CCG,71E,798128,2646,92525.07
2020-01-01,Edoxaban,NHS South East London CCG,72Q,2018390,3020,140596.35
2020-01-01,Edoxaban,NHS Northamptonshire CCG,78H,784286,386,16545.09
2020-01-01,Edoxaban,NHS County Durham CCG,84H,558283,273,8832.97
2020-01-01,Edoxaban,NHS Kent and Medway CCG,91Q,1921758,1523,65128.09
2020-01-01,Edoxaban,NHS Surrey Heartlands CCG,92A,1102725,5584,324212.21
2020-01-01,Edoxaban,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,958142,2597,108657.9
2020-01-01,Edoxaban,NHS North Central London CCG,93C,1678348,804,32534.49
2020-01-01,Edoxaban,NHS East Sussex CCG,97R,560428,431,16874.02
2020-01-01,Edoxaban,NHS Liverpool CCG,99A,549260,1305,58928.96
2020-01-01,Edoxaban,NHS North Tyneside CCG,99C,221953,107,5187.69
2020-01-01,Edoxaban,NHS Basildon and Brentwood CCG,99E,283698,417,22506.65
2020-01-01,Edoxaban,NHS Castle Point and Rochford CCG,99F,185942,404,22365.91
2020-01-01,Edoxaban,NHS Southend CCG,99G,189853,232,12230.15
2020-01-01,Edoxaban,NHS North East London CCG,A3A8R,2254191,2379,100733.05
2020-01-01,Edoxaban,NHS Coventry and Warwickshire CCG,B2M3M,1021870,1032,48419.76
2020-01-01,Edoxaban,NHS Black Country and West Birmingham CCG,D2P2L,1485702,661,35018.3
2020-01-01,Edoxaban,NHS Frimley CCG,D4U1Y,800498,889,45854.64
2020-01-01,Edoxaban,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,1662184,4177,214889.55
2020-01-01,Edoxaban,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,1034499,5001,245642.26
2020-01-01,Edoxaban,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,507250,116,5161.14
2020-01-01,Edoxaban,NHS North West London CCG,W2U3Z,2590091,341,15866.55
2020-01-01,Edoxaban,NHS Kirklees CCG,X2C4Y,446113,299,12882.85
2020-02-01,Edoxaban,NHS Northumberland CCG,00L,328541,271,10088.73
2020-02-01,Edoxaban,NHS South Tyneside CCG,00N,158525,43,1639.55
2020-02-01,Edoxaban,NHS Sunderland CCG,00P,284387,128,3978.78
2020-02-01,Edoxaban,NHS Blackburn with Darwen CCG,00Q,178370,120,5725.48
2020-02-01,Edoxaban,NHS Blackpool CCG,00R,174729,423,18022.61
2020-02-01,Edoxaban,NHS Bolton CCG,00T,316120,68,3734.31
2020-02-01,Edoxaban,NHS Bury CCG,00V,206771,66,3129.07
2020-02-01,Edoxaban,NHS Chorley and South Ribble CCG,00X,186223,294,15059.22
2020-02-01,Edoxaban,NHS Oldham CCG,00Y,260239,35,1586.01
2020-02-01,Edoxaban,NHS East Lancashire CCG,01A,388408,304,13418.8
2020-02-01,Edoxaban,"NHS Heywood, Middleton and Rochdale CCG",01D,238018,33,1585.59
2020-02-01,Edoxaban,NHS Greater Preston CCG,01E,213601,174,8521.95
2020-02-01,Edoxaban,NHS Halton CCG,01F,133316,342,17180.89
2020-02-01,Edoxaban,NHS Salford CCG,01G,283828,35,1392.38
2020-02-01,Edoxaban,NHS North Cumbria CCG,01H,326296,245,10811.81
2020-02-01,Edoxaban,NHS Knowsley CCG,01J,167716,523,24784.11
2020-02-01,Edoxaban,NHS Morecambe Bay CCG,01K,351972,171,7608.05
2020-02-01,Edoxaban,NHS South Sefton CCG,01T,156889,416,18846.31
2020-02-01,Edoxaban,NHS Southport and Formby CCG,01V,125552,185,7704.57
2020-02-01,Edoxaban,NHS Stockport CCG,01W,316431,391,14784.81
2020-02-01,Edoxaban,NHS St Helens CCG,01X,198410,753,35142.09
2020-02-01,Edoxaban,NHS Tameside and Glossop CCG,01Y,251017,74,3331.02
2020-02-01,Edoxaban,NHS Trafford CCG,02A,243258,239,7489.91
2020-02-01,Edoxaban,NHS Warrington CCG,02E,220411,273,13505.89
2020-02-01,Edoxaban,NHS West Lancashire CCG,02G,114061,174,8477.48
2020-02-01,Edoxaban,NHS Wigan Borough CCG,02H,332716,942,48799.28
2020-02-01,Edoxaban,NHS Fylde and Wyre CCG,02M,179038,612,26980.44
2020-02-01,Edoxaban,NHS Barnsley CCG,02P,263827,55,2149.09
2020-02-01,Edoxaban,NHS Bassetlaw CCG,02Q,119290,11,501.81
2020-02-01,Edoxaban,NHS Calderdale CCG,02T,222130,44,2167.95
2020-02-01,Edoxaban,NHS Doncaster CCG,02X,325270,22,1003.64
2020-02-01,Edoxaban,NHS East Riding of Yorkshire CCG,02Y,306965,249,10620.32
2020-02-01,Edoxaban,NHS Hull CCG,03F,302727,63,2851.91
2020-02-01,Edoxaban,NHS North East Lincolnshire CCG,03H,170399,267,11773.81
2020-02-01,Edoxaban,NHS North Lincolnshire CCG,03K,181511,473,18738.27
2020-02-01,Edoxaban,NHS Rotherham CCG,03L,265074,27,1322.96
2020-02-01,Edoxaban,NHS Sheffield CCG,03N,616590,247,8831.78
2020-02-01,Edoxaban,NHS Vale of York CCG,03Q,364250,703,30177.75
2020-02-01,Edoxaban,NHS Wakefield CCG,03R,381848,444,22914.12
2020-02-01,Edoxaban,NHS East Leicestershire and Rutland CCG,03W,336387,1888,90095.32
2020-02-01,Edoxaban,NHS Leicester City CCG,04C,423143,997,44456.31
2020-02-01,Edoxaban,NHS West Leicestershire CCG,04V,401491,1639,72985.81
2020-02-01,Edoxaban,NHS Cannock Chase CCG,04Y,134759,87,4614.87
2020-02-01,Edoxaban,NHS East Staffordshire CCG,05D,145289,275,10890.19
2020-02-01,Edoxaban,NHS North Staffordshire CCG,05G,218075,198,9805.18
2020-02-01,Edoxaban,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,214670,395,15614.27
2020-02-01,Edoxaban,NHS Stafford and Surrounds CCG,05V,149991,162,7542.2
2020-02-01,Edoxaban,NHS Stoke on Trent CCG,05W,296047,210,10470.5
2020-02-01,Edoxaban,NHS Cambridgeshire and Peterborough CCG,06H,997257,2037,82357.88
2020-02-01,Edoxaban,NHS East and North Hertfordshire CCG,06K,608484,711,25932.03
2020-02-01,Edoxaban,NHS Ipswich and East Suffolk CCG,06L,413444,273,10893.94
2020-02-01,Edoxaban,NHS Herts Valleys CCG,06N,659149,3512,148152.91
2020-02-01,Edoxaban,NHS Mid Essex CCG,06Q,397436,999,43367.91
2020-02-01,Edoxaban,NHS North East Essex CCG,06T,359311,382,16748.46
2020-02-01,Edoxaban,NHS Thurrock CCG,07G,181438,193,8908.32
2020-02-01,Edoxaban,NHS West Essex CCG,07H,319069,426,17117.62
2020-02-01,Edoxaban,NHS West Suffolk CCG,07K,257258,311,13264.18
2020-02-01,Edoxaban,NHS Brighton and Hove CCG,09D,325750,45,2203.08
2020-02-01,Edoxaban,NHS Oxfordshire CCG,10Q,773582,185,7854.22
2020-02-01,Edoxaban,NHS Portsmouth CCG,10R,233129,220,9862.13
2020-02-01,Edoxaban,NHS Dorset CCG,11J,808119,1758,80785.87
2020-02-01,Edoxaban,NHS Gloucestershire CCG,11M,659865,313,10146.26
2020-02-01,Edoxaban,NHS Kernow CCG,11N,585025,1626,65972.64
2020-02-01,Edoxaban,NHS Somerset CCG,11X,583728,1063,49200.58
2020-02-01,Edoxaban,NHS Wirral CCG,12F,338246,1153,56132.92
2020-02-01,Edoxaban,NHS Newcastle Gateshead CCG,13T,534218,228,7255.91
2020-02-01,Edoxaban,NHS Manchester CCG,14L,672130,127,4171.88
2020-02-01,Edoxaban,NHS Buckinghamshire CCG,14Y,569650,1237,57476.36
2020-02-01,Edoxaban,NHS Berkshire West CCG,15A,555628,259,10061.5
2020-02-01,Edoxaban,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,1036933,879,34931.29
2020-02-01,Edoxaban,NHS Birmingham and Solihull CCG,15E,1333586,1194,63177.41
2020-02-01,Edoxaban,NHS Leeds CCG,15F,896329,1616,69645.06
2020-02-01,Edoxaban,NHS Derby and Derbyshire CCG,15M,1062067,3676,196055.88
2020-02-01,Edoxaban,NHS Devon CCG,15N,1245787,1190,47699.43
2020-02-01,Edoxaban,NHS Tees Valley CCG,16C,708151,387,15733.67
2020-02-01,Edoxaban,NHS Herefordshire and Worcestershire CCG,18C,802706,1325,50534.55
2020-02-01,Edoxaban,NHS Norfolk and Waveney CCG,26A,1066302,8178,364888.9
2020-02-01,Edoxaban,NHS Cheshire CCG,27D,780069,1486,71684.08
2020-02-01,Edoxaban,NHS Bradford District and Craven CCG,36J,643342,482,16675.88
2020-02-01,Edoxaban,NHS South West London CCG,36L,1711662,1753,69450.43
2020-02-01,Edoxaban,NHS North Yorkshire CCG,42D,430554,940,38500.62
2020-02-01,Edoxaban,NHS Nottingham and Nottinghamshire CCG,52R,1107775,712,32931.98
2020-02-01,Edoxaban,NHS West Sussex CCG,70F,903896,490,25610.1
2020-02-01,Edoxaban,NHS Lincolnshire CCG,71E,798337,2650,93471.58
2020-02-01,Edoxaban,NHS South East London CCG,72Q,2021339,3033,136518.51
2020-02-01,Edoxaban,NHS Northamptonshire CCG,78H,784707,359,15524.14
2020-02-01,Edoxaban,NHS County Durham CCG,84H,558086,267,8169.58
2020-02-01,Edoxaban,NHS Kent and Medway CCG,91Q,1923822,1403,62100.37
2020-02-01,Edoxaban,NHS Surrey Heartlands CCG,92A,1103563,5222,303324.6
2020-02-01,Edoxaban,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,959132,2560,105673.26
2020-02-01,Edoxaban,NHS North Central London CCG,93C,1681721,768,29815.28
2020-02-01,Edoxaban,NHS East Sussex CCG,97R,560259,415,16492.02
2020-02-01,Edoxaban,NHS Liverpool CCG,99A,549879,1279,56705.48
2020-02-01,Edoxaban,NHS North Tyneside CCG,99C,222096,105,4270.33
2020-02-01,Edoxaban,NHS Basildon and Brentwood CCG,99E,283838,432,21883.11
2020-02-01,Edoxaban,NHS Castle Point and Rochford CCG,99F,185933,345,18525.09
2020-02-01,Edoxaban,NHS Southend CCG,99G,189932,251,14018.82
2020-02-01,Edoxaban,NHS North East London CCG,A3A8R,2257903,2183,97486.44
2020-02-01,Edoxaban,NHS Coventry and Warwickshire CCG,B2M3M,1022143,995,46239.17
2020-02-01,Edoxaban,NHS Black Country and West Birmingham CCG,D2P2L,1486791,607,31286.73
2020-02-01,Edoxaban,NHS Frimley CCG,D4U1Y,801050,824,42978.78
2020-02-01,Edoxaban,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,1663314,3926,204553.96
2020-02-01,Edoxaban,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,1036327,4842,237048.27
2020-02-01,Edoxaban,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,507581,116,5315.01
2020-02-01,Edoxaban,NHS North West London CCG,W2U3Z,2596981,352,15044.63
2020-02-01,Edoxaban,NHS Kirklees CCG,X2C4Y,446450,209,9485.99
2020-03-01,Edoxaban,NHS Northumberland CCG,00L,328633,350,13615
2020-03-01,Edoxaban,NHS South Tyneside CCG,00N,158617,35,1362.67
2020-03-01,Edoxaban,NHS Sunderland CCG,00P,284321,175,5333.58
2020-03-01,Edoxaban,NHS Blackburn with Darwen CCG,00Q,178504,121,5775.68
2020-03-01,Edoxaban,NHS Blackpool CCG,00R,174764,544,22700.18
2020-03-01,Edoxaban,NHS Bolton CCG,00T,316384,87,4617.87
2020-03-01,Edoxaban,NHS Bury CCG,00V,206909,66,3418.09
2020-03-01,Edoxaban,NHS Chorley and South Ribble CCG,00X,186239,356,17826.17
2020-03-01,Edoxaban,NHS Oldham CCG,00Y,260482,47,1936.26
2020-03-01,Edoxaban,NHS East Lancashire CCG,01A,388809,347,16094.64
2020-03-01,Edoxaban,"NHS Heywood, Middleton and Rochdale CCG",01D,238327,32,1684.52
2020-03-01,Edoxaban,NHS Greater Preston CCG,01E,214081,227,10897.83
2020-03-01,Edoxaban,NHS Halton CCG,01F,133380,378,18747.61
2020-03-01,Edoxaban,NHS Salford CCG,01G,284398,63,2575.18
2020-03-01,Edoxaban,NHS North Cumbria CCG,01H,326354,315,13417.71
2020-03-01,Edoxaban,NHS Knowsley CCG,01J,167846,601,28007.89
2020-03-01,Edoxaban,NHS Morecambe Bay CCG,01K,352066,208,9633.13
2020-03-01,Edoxaban,NHS South Sefton CCG,01T,156838,520,23861.5
2020-03-01,Edoxaban,NHS Southport and Formby CCG,01V,125591,228,10037.82
2020-03-01,Edoxaban,NHS Stockport CCG,01W,316557,431,16182.87
2020-03-01,Edoxaban,NHS St Helens CCG,01X,198388,937,44438.37
2020-03-01,Edoxaban,NHS Tameside and Glossop CCG,01Y,251142,73,3552.5
2020-03-01,Edoxaban,NHS Trafford CCG,02A,243308,269,7324.97
2020-03-01,Edoxaban,NHS Warrington CCG,02E,220552,322,15447.75
2020-03-01,Edoxaban,NHS West Lancashire CCG,02G,114160,185,9368.34
2020-03-01,Edoxaban,NHS Wigan Borough CCG,02H,332981,1095,58190.71
2020-03-01,Edoxaban,NHS Fylde and Wyre CCG,02M,179132,744,32566.04
2020-03-01,Edoxaban,NHS Barnsley CCG,02P,263938,65,2473.82
2020-03-01,Edoxaban,NHS Bassetlaw CCG,02Q,119376,10,455.29
2020-03-01,Edoxaban,NHS Calderdale CCG,02T,222119,51,2713.2
2020-03-01,Edoxaban,NHS Doncaster CCG,02X,325386,25,1138.25
2020-03-01,Edoxaban,NHS East Riding of Yorkshire CCG,02Y,307069,339,14363.48
2020-03-01,Edoxaban,NHS Hull CCG,03F,302845,66,3016.79
2020-03-01,Edoxaban,NHS North East Lincolnshire CCG,03H,170299,404,17640.23
2020-03-01,Edoxaban,NHS North Lincolnshire CCG,03K,181598,608,24372.57
2020-03-01,Edoxaban,NHS Rotherham CCG,03L,265056,31,1434.36
2020-03-01,Edoxaban,NHS Sheffield CCG,03N,616210,290,11144.23
2020-03-01,Edoxaban,NHS Vale of York CCG,03Q,364598,854,37418.36
2020-03-01,Edoxaban,NHS Wakefield CCG,03R,382229,547,28304.28
2020-03-01,Edoxaban,NHS East Leicestershire and Rutland CCG,03W,336738,2475,120563.77
2020-03-01,Edoxaban,NHS Leicester City CCG,04C,423338,1201,54745.42
2020-03-01,Edoxaban,NHS West Leicestershire CCG,04V,401541,1975,88823.32
2020-03-01,Edoxaban,NHS Cannock Chase CCG,04Y,134828,107,5781.31
2020-03-01,Edoxaban,NHS East Staffordshire CCG,05D,145460,310,12745.97
2020-03-01,Edoxaban,NHS North Staffordshire CCG,05G,218047,238,11768.9
2020-03-01,Edoxaban,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,214880,422,19749.97
2020-03-01,Edoxaban,NHS Stafford and Surrounds CCG,05V,150066,225,10630.37
2020-03-01,Edoxaban,NHS Stoke on Trent CCG,05W,296246,242,12219.91
2020-03-01,Edoxaban,NHS Cambridgeshire and Peterborough CCG,06H,998257,2580,104204.07
2020-03-01,Edoxaban,NHS East and North Hertfordshire CCG,06K,609053,842,30811.16
2020-03-01,Edoxaban,NHS Ipswich and East Suffolk CCG,06L,413662,358,15152.74
2020-03-01,Edoxaban,NHS Herts Valleys CCG,06N,659726,4059,180569.7
2020-03-01,Edoxaban,NHS Mid Essex CCG,06Q,397921,1224,53972.87
2020-03-01,Edoxaban,NHS North East Essex CCG,06T,359571,457,20253.77
2020-03-01,Edoxaban,NHS Thurrock CCG,07G,181829,229,10313.37
2020-03-01,Edoxaban,NHS West Essex CCG,07H,319659,463,20482.49
2020-03-01,Edoxaban,NHS West Suffolk CCG,07K,257367,337,14518.6
2020-03-01,Edoxaban,NHS Brighton and Hove CCG,09D,326064,36,1777.16
2020-03-01,Edoxaban,NHS Oxfordshire CCG,10Q,774324,184,8518.63
2020-03-01,Edoxaban,NHS Portsmouth CCG,10R,233132,246,12919.21
2020-03-01,Edoxaban,NHS Dorset CCG,11J,808709,2109,98072.54
2020-03-01,Edoxaban,NHS Gloucestershire CCG,11M,660299,408,14089.89
2020-03-01,Edoxaban,NHS Kernow CCG,11N,585275,2056,83549.05
2020-03-01,Edoxaban,NHS Somerset CCG,11X,583784,1372,64754.59
2020-03-01,Edoxaban,NHS Wirral CCG,12F,338295,1368,67658.6
2020-03-01,Edoxaban,NHS Newcastle Gateshead CCG,13T,534512,274,9929.29
2020-03-01,Edoxaban,NHS Manchester CCG,14L,673366,146,5894.32
2020-03-01,Edoxaban,NHS Buckinghamshire CCG,14Y,570054,1381,68414.06
2020-03-01,Edoxaban,NHS Berkshire West CCG,15A,555906,376,15185.46
2020-03-01,Edoxaban,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,1038586,1147,51071.39
2020-03-01,Edoxaban,NHS Birmingham and Solihull CCG,15E,1335087,1425,76623.53
2020-03-01,Edoxaban,NHS Leeds CCG,15F,896917,2024,89441.55
2020-03-01,Edoxaban,NHS Derby and Derbyshire CCG,15M,1062482,4795,258406.34
2020-03-01,Edoxaban,NHS Devon CCG,15N,1246806,1658,67426.71
2020-03-01,Edoxaban,NHS Tees Valley CCG,16C,708703,458,18668.5
2020-03-01,Edoxaban,NHS Herefordshire and Worcestershire CCG,18C,803238,1732,68463.15
2020-03-01,Edoxaban,NHS Norfolk and Waveney CCG,26A,1066619,9483,427037.8
2020-03-01,Edoxaban,NHS Cheshire CCG,27D,780666,1936,95982.18
2020-03-01,Edoxaban,NHS Bradford District and Craven CCG,36J,643735,637,23835.28
2020-03-01,Edoxaban,NHS South West London CCG,36L,1713614,2005,86167.69
2020-03-01,Edoxaban,NHS North Yorkshire CCG,42D,430587,1128,46162.07
2020-03-01,Edoxaban,NHS Nottingham and Nottinghamshire CCG,52R,1107963,937,43855.61
2020-03-01,Edoxaban,NHS West Sussex CCG,70F,904503,567,28052.23
2020-03-01,Edoxaban,NHS Lincolnshire CCG,71E,798425,3461,125329.81
2020-03-01,Edoxaban,NHS South East London CCG,72Q,2023956,3243,161826.49
2020-03-01,Edoxaban,NHS Northamptonshire CCG,78H,785518,438,19100.16
2020-03-01,Edoxaban,NHS County Durham CCG,84H,557768,304,9910.99
2020-03-01,Edoxaban,NHS Kent and Medway CCG,91Q,1924883,1777,79802.98
2020-03-01,Edoxaban,NHS Surrey Heartlands CCG,92A,1104366,6157,368906.54
2020-03-01,Edoxaban,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,959654,3076,131868.95
2020-03-01,Edoxaban,NHS North Central London CCG,93C,1684766,882,39673.02
2020-03-01,Edoxaban,NHS East Sussex CCG,97R,560096,495,20367.96
2020-03-01,Edoxaban,NHS Liverpool CCG,99A,550567,1481,67535.75
2020-03-01,Edoxaban,NHS North Tyneside CCG,99C,222181,114,5376.21
2020-03-01,Edoxaban,NHS Basildon and Brentwood CCG,99E,283982,441,24691.28
2020-03-01,Edoxaban,NHS Castle Point and Rochford CCG,99F,186023,426,24175.02
2020-03-01,Edoxaban,NHS Southend CCG,99G,189950,264,14412.72
2020-03-01,Edoxaban,NHS North East London CCG,A3A8R,2262022,2512,114991.82
2020-03-01,Edoxaban,NHS Coventry and Warwickshire CCG,B2M3M,1023009,1247,58805.63
2020-03-01,Edoxaban,NHS Black Country and West Birmingham CCG,D2P2L,1488076,692,37170.43
2020-03-01,Edoxaban,NHS Frimley CCG,D4U1Y,801839,1114,60695.48
2020-03-01,Edoxaban,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,1663952,5124,271771.73
2020-03-01,Edoxaban,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,1037822,5633,280526.19
2020-03-01,Edoxaban,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,508001,140,6635.53
2020-03-01,Edoxaban,NHS North West London CCG,W2U3Z,2603821,402,19391.91
2020-03-01,Edoxaban,NHS Kirklees CCG,X2C4Y,446694,281,13138.13
2020-04-01,Edoxaban,NHS Northumberland CCG,00L,328834,346,12223.56
2020-04-01,Edoxaban,NHS South Tyneside CCG,00N,158561,32,1095.16
2020-04-01,Edoxaban,NHS Sunderland CCG,00P,284439,161,4653.04
2020-04-01,Edoxaban,NHS Blackburn with Darwen CCG,00Q,178557,128,6222.62
2020-04-01,Edoxaban,NHS Blackpool CCG,00R,174730,544,22882.22
2020-04-01,Edoxaban,NHS Bolton CCG,00T,316292,81,4191.49
2020-04-01,Edoxaban,NHS Bury CCG,00V,207043,66,3283.71
2020-04-01,Edoxaban,NHS Chorley and South Ribble CCG,00X,186247,335,16333.39
2020-04-01,Edoxaban,NHS Oldham CCG,00Y,260609,43,2209.85
2020-04-01,Edoxaban,NHS East Lancashire CCG,01A,388914,339,15474.94
2020-04-01,Edoxaban,"NHS Heywood, Middleton and Rochdale CCG",01D,238421,44,2244.3
2020-04-01,Edoxaban,NHS Greater Preston CCG,01E,214180,255,11756.55
2020-04-01,Edoxaban,NHS Halton CCG,01F,133419,408,20511.35
2020-04-01,Edoxaban,NHS Salford CCG,01G,284750,60,2064.53
2020-04-01,Edoxaban,NHS North Cumbria CCG,01H,326342,335,14673.02
2020-04-01,Edoxaban,NHS Knowsley CCG,01J,167954,673,31214.19
2020-04-01,Edoxaban,NHS Morecambe Bay CCG,01K,352016,318,13810.22
2020-04-01,Edoxaban,NHS South Sefton CCG,01T,156690,493,22475.05
2020-04-01,Edoxaban,NHS Southport and Formby CCG,01V,125658,208,9468.57
2020-04-01,Edoxaban,NHS Stockport CCG,01W,316691,476,17883.1
2020-04-01,Edoxaban,NHS St Helens CCG,01X,198525,859,40845.62
2020-04-01,Edoxaban,NHS Tameside and Glossop CCG,01Y,251124,80,3541.91
2020-04-01,Edoxaban,NHS Trafford CCG,02A,243372,263,7609.34
2020-04-01,Edoxaban,NHS Warrington CCG,02E,220742,305,15203.11
2020-04-01,Edoxaban,NHS West Lancashire CCG,02G,114102,172,8406.99
2020-04-01,Edoxaban,NHS Wigan Borough CCG,02H,333202,1061,55004.7
2020-04-01,Edoxaban,NHS Fylde and Wyre CCG,02M,179326,706,30617.08
2020-04-01,Edoxaban,NHS Barnsley CCG,02P,264011,83,2737.51
2020-04-01,Edoxaban,NHS Bassetlaw CCG,02Q,119431,18,820.05
2020-04-01,Edoxaban,NHS Calderdale CCG,02T,222171,54,2450.43
2020-04-01,Edoxaban,NHS Doncaster CCG,02X,325592,24,1230.1
2020-04-01,Edoxaban,NHS East Riding of Yorkshire CCG,02Y,307138,466,20406.06
2020-04-01,Edoxaban,NHS Hull CCG,03F,303052,84,3850.95
2020-04-01,Edoxaban,NHS North East Lincolnshire CCG,03H,170358,522,23123.34
2020-04-01,Edoxaban,NHS North Lincolnshire CCG,03K,181658,697,28121.91
2020-04-01,Edoxaban,NHS Rotherham CCG,03L,265018,36,1685.73
2020-04-01,Edoxaban,NHS Sheffield CCG,03N,615556,297,11141.76
2020-04-01,Edoxaban,NHS Vale of York CCG,03Q,364381,1110,48626.65
2020-04-01,Edoxaban,NHS Wakefield CCG,03R,382480,562,29007.16
2020-04-01,Edoxaban,NHS East Leicestershire and Rutland CCG,03W,336957,2409,115049.47
2020-04-01,Edoxaban,NHS Leicester City CCG,04C,423324,1219,54052.38
2020-04-01,Edoxaban,NHS West Leicestershire CCG,04V,401506,1992,87910.7
2020-04-01,Edoxaban,NHS Cannock Chase CCG,04Y,134873,100,5411.27
2020-04-01,Edoxaban,NHS East Staffordshire CCG,05D,145489,312,12621.65
2020-04-01,Edoxaban,NHS North Staffordshire CCG,05G,218051,255,12699.96
2020-04-01,Edoxaban,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,214967,400,18174.32
2020-04-01,Edoxaban,NHS Stafford and Surrounds CCG,05V,150128,227,10609.2
2020-04-01,Edoxaban,NHS Stoke on Trent CCG,05W,296345,253,12505.89
2020-04-01,Edoxaban,NHS Cambridgeshire and Peterborough CCG,06H,998989,3269,134918.22
2020-04-01,Edoxaban,NHS East and North Hertfordshire CCG,06K,609690,947,34093.38
2020-04-01,Edoxaban,NHS Ipswich and East Suffolk CCG,06L,413795,451,19051.77
2020-04-01,Edoxaban,NHS Herts Valleys CCG,06N,660437,4216,170389.24
2020-04-01,Edoxaban,NHS Mid Essex CCG,06Q,398064,1435,63008
2020-04-01,Edoxaban,NHS North East Essex CCG,06T,359686,466,20166.83
2020-04-01,Edoxaban,NHS Thurrock CCG,07G,181880,286,12774.93
2020-04-01,Edoxaban,NHS West Essex CCG,07H,319771,489,20082.02
2020-04-01,Edoxaban,NHS West Suffolk CCG,07K,257456,488,21038.3
2020-04-01,Edoxaban,NHS Brighton and Hove CCG,09D,326136,42,1574.56
2020-04-01,Edoxaban,NHS Oxfordshire CCG,10Q,774860,247,10360.36
2020-04-01,Edoxaban,NHS Portsmouth CCG,10R,233029,247,10877.16
2020-04-01,Edoxaban,NHS Dorset CCG,11J,809235,2273,104224.36
2020-04-01,Edoxaban,NHS Gloucestershire CCG,11M,660800,403,12772.07
2020-04-01,Edoxaban,NHS Kernow CCG,11N,585677,2091,84886.6
2020-04-01,Edoxaban,NHS Somerset CCG,11X,583921,1327,61589.44
2020-04-01,Edoxaban,NHS Wirral CCG,12F,338419,1591,76749.32
2020-04-01,Edoxaban,NHS Newcastle Gateshead CCG,13T,534061,283,8616.38
2020-04-01,Edoxaban,NHS Manchester CCG,14L,673809,167,5673.31
2020-04-01,Edoxaban,NHS Buckinghamshire CCG,14Y,570371,1360,63704.42
2020-04-01,Edoxaban,NHS Berkshire West CCG,15A,556075,290,11711.18
2020-04-01,Edoxaban,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,1039367,1526,70666.31
